price,temperature_2m (°C),cloud_cover (%),wind_speed_100m (km/h),shortwave_radiation (W/m²),apparent_temperature (°C),direct_radiation (W/m²),diffuse_radiation (W/m²),wind_gusts_10m (km/h),relative_humidity_2m (%),hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,no_laborable
140.75,9.925531914893616,76.85106382978724,9.327659574468084,101.27659574468085,7.768085106382979,33.829787234042556,67.44680851063829,13.621276595744682,68.76595744680851,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
136.6,11.7,83.59574468085107,7.919148936170212,240.70212765957447,9.597872340425532,107.06382978723404,133.63829787234042,15.751063829787233,62.297872340425535,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
133.47,13.385106382978725,76.51063829787235,9.082978723404254,388.17021276595744,11.155319148936169,186.87234042553192,201.29787234042553,19.20425531914894,57.212765957446805,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
129.31,14.740425531914893,71.57446808510639,10.872340425531915,525.5744680851063,12.702127659574469,308.78723404255317,216.7872340425532,22.778723404255317,53.170212765957444,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
74.69,15.802127659574468,76.7872340425532,12.897872340425533,630.5744680851063,13.940425531914894,382.468085106383,248.10638297872342,25.793617021276596,49.744680851063826,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
72.47,16.404255319148938,86.0,15.957446808510639,637.531914893617,14.206382978723406,371.8510638297872,265.6808510638298,29.359574468085107,48.06382978723404,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
71.85,16.53617021276596,82.53191489361703,18.11063829787234,598.3191489361702,13.863829787234042,307.27659574468083,291.0425531914894,32.04255319148936,47.744680851063826,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
75.41,16.68936170212766,83.59574468085107,19.419148936170213,547.0,13.751063829787233,267.1914893617021,279.8085106382979,33.5531914893617,47.95744680851064,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
134.98,16.54468085106383,75.65957446808511,20.29574468085106,458.1276595744681,13.32340425531915,216.48936170212767,241.63829787234042,34.12765957446808,48.680851063829785,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
145.9,16.504255319148935,74.0,20.98936170212766,404.8510638297872,13.05531914893617,211.7659574468085,193.08510638297872,34.43404255319149,48.5531914893617,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
209.46,15.874468085106383,71.42553191489361,20.727659574468085,270.63829787234044,12.502127659574468,129.2127659574468,141.4255319148936,33.90851063829788,50.680851063829785,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0
